2.4485e-22,3.5489e-44,0.00020609,1.3575e-06
1.818e-24,3.1381e-53,0.00016097,1.0906e-05
3.272e-17,1.8556e-18,0.0001709,3.5396e-17
9.9632e-05,8.7502e-224,7.2754e-111,0
0.00013416,1.3025e-193,2.382e-100,0
1.9033e-17,4.6905e-11,5.6357e-05,1.1799e-28
3.8563e-20,4.0809e-05,1.8337e-06,8.543e-53
1.4574e-18,1.0219e-25,9.1452e-06,2.4512e-11
1.3297e-28,1.6748e-72,5.9507e-05,6.1984e-05
5.5967e-60,1.9302e-103,3.2852e-18,3.822e-08
9.2936e-34,2.1249e-78,2.4008e-06,3.7546e-05
3.661e-37,2.3913e-81,8.8695e-08,1.818e-05
4.3174e-20,2.2323e-14,4.7968e-05,1.6657e-20
1.3464e-19,1.2431e-32,0.00015486,1.6315e-09
0.00026008,1.0058e-175,1.0374e-87,0
1.4619e-29,7.8112e-69,2.6685e-05,0.00023676
3.9826e-19,9.9963e-34,1.2352e-05,4.6443e-08
4.7302e-29,4.3084e-60,2.2709e-06,0.00010844
3.1171e-18,1.0143e-13,9.7798e-05,4.0296e-21
0.00023452,1.8647e-185,3.1459e-94,0
1.9975e-21,3.8645e-37,0.00012382,1.9896e-11
2.1987e-21,5.3924e-42,0.00020077,3.0218e-06
9.6309e-48,3.6521e-94,5.2944e-12,2.4302e-06
0.00016858,1.6577e-202,9.3615e-98,0
4.3083e-17,6.8031e-06,2.6131e-06,1.7583e-48
2.9164e-24,4.3892e-21,4.3514e-06,2.5523e-19
1.4274e-27,0.00020809,9.258e-08,8.7426e-65
1.3629e-29,6.6659e-75,1.8454e-05,3.6578e-06
9.4213e-05,3.5855e-223,1.9289e-106,0
5.6049e-23,6.2838e-05,8.5963e-07,3.0165e-56
9.2426e-25,2.0769e-52,9.365e-05,9.716e-06
4.7302e-29,4.3084e-60,2.2709e-06,0.00010844
0.00013497,9.2271e-221,1.5489e-109,0
0.00020771,1.849e-171,1.6566e-84,0
0.00018967,3.4427e-195,1.9496e-98,0
5.7148e-21,3.1825e-25,7.5982e-05,1.5532e-13
9.7116e-28,1.8109e-56,2.1313e-06,0.00011818
0.00025039,1.6751e-166,8.9725e-84,0
1.9641e-28,2.5145e-62,1.123e-05,0.00025271
0.00023841,1.3601e-153,5.7338e-78,0
9.038e-28,0.00022696,4.099e-08,9.9611e-70
6.5266e-05,8.0964e-168,3.8361e-78,0
1.2162e-26,0.00018353,3.0571e-08,2.0379e-74
3.5374e-05,7.046e-92,5.1898e-51,8.5641e-265
0.00019294,1.6008e-128,4.1431e-67,3.8191e-321
2.3756e-24,0.0002767,1.4532e-07,8.3206e-66
2.9426e-26,0.00014031,2.8417e-07,6.6272e-59
0.00022938,6.1425e-195,6.9488e-96,0
1.0545e-35,3.5851e-78,2.7891e-07,5.6694e-05
0.00021151,3.6207e-167,1.5569e-88,0
8.3799e-18,1.7245e-13,0.00010999,1.1901e-22
9.002e-20,4.7468e-32,0.0002982,1.6071e-09
0.00012903,1.8143e-119,3.3194e-68,0
4.8796e-28,0.00015126,1.4902e-08,5.5269e-75
5.0198e-27,1.0189e-72,1.139e-05,7.0279e-07
6.8625e-32,5.3127e-76,1.3828e-05,0.00018415
4.5467e-33,5.1897e-67,1.0811e-07,0.00012795
1.8705e-26,0.00018697,7.6418e-08,2.9225e-69
1.3509e-19,1.2797e-19,0.00013217,2.946e-17
3.4695e-20,1.9691e-36,8.8636e-05,5.3742e-07
0.00021444,1.2092e-197,1.447e-99,0
5.1585e-22,8.7505e-05,2.7496e-07,4.3923e-65
1.4808e-26,4.6922e-06,6.7621e-08,2.6137e-71
2.2551e-24,0.00016851,2.9768e-07,3.5116e-60
0.0002642,3.1489e-169,2.0997e-88,0
9.986e-05,1.9091e-188,3.5678e-89,0
2.6503e-18,2.0804e-06,1.1412e-07,4.1088e-67
1.6169e-30,3.2243e-77,3.6765e-05,7.6341e-05
1.7559e-21,5.2843e-40,8.4319e-05,4.3058e-07
8.8186e-29,1.5332e-05,1.0904e-09,1.965e-86
5.4965e-28,0.00013156,2.992e-08,5.6862e-69
1.3127e-31,5.3192e-77,1.6107e-05,2.4664e-05
7.6661e-27,0.00017343,2.3398e-08,1.2882e-73
7.033e-05,7.9113e-234,7.403e-107,0
0.00019484,2.2999e-171,2.5061e-83,0
0.00018769,3.6832e-129,2.6651e-70,2.6717e-315
9.3199e-05,8.614e-226,2.876e-110,0
2.2186e-19,1.5561e-31,0.00019202,6.6219e-10
2.2464e-28,6.1606e-05,4.4486e-09,1.4934e-80
1.4619e-29,7.8112e-69,2.6685e-05,0.00023676
2.0509e-33,1.041e-79,6.9284e-06,0.00014888
4.3761e-26,2.4309e-53,7.3673e-06,9.5804e-05
2.0544e-18,7.2717e-27,0.00016406,6.7945e-10
3.289e-22,5.8936e-23,3.1462e-05,1.4938e-18
1.4077e-26,0.00026446,6.55e-08,2.1196e-68
0.00018593,1.7409e-136,1.4331e-69,0
0.00019016,6.2101e-135,2.9028e-74,0
0.00012769,1.7524e-193,4.2681e-99,0
1.6055e-20,2.8888e-12,2.3911e-05,6.5142e-31
0.00023452,1.8647e-185,3.1459e-94,0
6.8625e-32,5.3127e-76,1.3828e-05,0.00018415
3.9161e-24,5.9687e-51,1.8725e-05,3.4171e-05
9.2705e-30,4.9991e-67,1.1972e-05,0.0002949
2.3756e-24,0.0002767,1.4532e-07,8.3206e-66
2.1341e-29,6.4247e-05,4.1659e-09,9.8856e-83
0.00015599,1.8415e-127,8.45e-73,0
2.9781e-49,5.7538e-108,9.122e-10,2.9865e-06
5.6531e-51,3.0961e-95,3.6378e-14,3.436e-07
0.00016528,1.9085e-202,1.7562e-96,0
6.2943e-06,1.8767e-117,1.7332e-55,1.3154e-296
0.00012191,6.4825e-166,2.1635e-90,0
0.00023598,9.5006e-188,4.1206e-94,0
2.1656e-29,1.973e-63,5.8504e-06,0.00023397
1.5887e-19,8.7973e-30,0.00011736,1.1112e-13
8.1081e-27,0.00013799,4.8634e-08,1.1956e-67
2.1542e-34,1.6605e-81,4.1064e-06,0.00012679
9.9129e-18,3.2713e-05,1.7926e-07,7.4146e-64
4.2871e-20,3.1897e-05,7.9764e-07,4.3557e-58
7.7256e-18,2.7663e-06,1.1128e-08,2.7534e-72
0.00025474,1.6711e-149,1.1202e-80,0
1.256e-29,5.0062e-05,2.7515e-09,5.5777e-82
9.5401e-05,4.3244e-155,1.367e-87,0
1.4218e-20,1.0446e-38,0.00017348,1.3573e-06
2.4856e-28,5.8584e-05,9.713e-09,2.7497e-74
5.5058e-27,2.548e-60,5.4236e-05,9.1795e-05
1.8249e-31,5.5601e-72,8.0602e-06,0.00016949
5.8256e-34,9.3105e-67,1.6763e-08,7.0813e-05
1.9491e-24,4.234e-52,5.4112e-05,9.4404e-05
3.3535e-28,1.1091e-61,2.8448e-06,1.8181e-05
1.7224e-18,3.3811e-28,2.3716e-05,1.0433e-09
2.0904e-30,1.5911e-58,5.9477e-08,5.3467e-05
8.1081e-27,0.00013799,4.8634e-08,1.1956e-67
5.3319e-24,3.4437e-56,5.8998e-05,1.3851e-05
3.7466e-20,1.4036e-35,9.7193e-05,9.7339e-08
1.9251e-17,8.4871e-07,3.6737e-08,4.9531e-65
8.8342e-19,1.3704e-17,8.0918e-05,1.9714e-23
4.8043e-19,1.8126e-28,0.00027638,3.3282e-11
1.9581e-42,2.0661e-80,2.1421e-11,7.3181e-06
1.831e-45,6.2978e-98,6.9463e-10,5.3152e-06
1.4274e-27,0.00020809,9.258e-08,8.7426e-65
7.0822e-17,2.1604e-15,0.00012353,1.4604e-20
0.00017166,2.0239e-181,3.9682e-96,0
2.2231e-42,1.5168e-106,5.2476e-07,4.774e-07
4.8796e-28,0.00015126,1.4902e-08,5.5269e-75
5.5302e-20,2.2693e-18,4.2513e-05,8.973e-16
2.204e-26,0.00024642,1.5056e-07,1.6984e-63
4.4814e-35,1.1079e-65,1.1673e-09,3.2415e-05
1.7441e-37,2.79e-85,2.8012e-07,3.9971e-05
7.6661e-27,0.00017343,2.3398e-08,1.2882e-73
9.4425e-05,2.335e-236,1.1152e-110,0
0.00028371,2.8043e-149,1.582e-79,0
4.2263e-33,1.0051e-77,5.7576e-06,0.00010427
0.00015927,4.1038e-215,3.8377e-103,0
1.9746e-05,2.4178e-78,1.1175e-51,6.2051e-242
1.1773e-22,5.4375e-48,5.8405e-05,3.1922e-06
6.1048e-05,1.4871e-236,7.6971e-115,0
1.4341e-23,7.6612e-47,0.00012696,3.8992e-08
4.5809e-35,2.366e-75,2.4564e-07,0.00011822
7.3319e-28,0.00014408,1.9806e-08,8.6399e-76
2.6685e-45,1.4537e-81,3.7847e-13,3.4753e-06
1.05e-20,3.985e-39,0.00012643,2.5926e-06
1.4384e-07,3.0713e-117,1.1758e-77,0
9.8029e-18,1.3571e-16,5.3243e-05,3.1243e-25
4.3289e-37,4.8069e-85,5.6214e-07,0.00010332
0.0002931,9.2652e-167,4.1048e-86,0
3.4331e-19,2.151e-05,1.502e-07,3.0396e-67
2.4661e-05,2.4925e-116,1.3553e-56,6.2304e-280
7.4285e-05,7.8488e-234,1.4848e-109,0
0.00024638,8.7203e-147,3.5302e-75,0
1.4077e-26,0.00026446,6.55e-08,2.1196e-68
1.0958e-52,5.6968e-101,1.0687e-13,8.5659e-07
9.5215e-28,3.3908e-60,1.7199e-05,0.00018088
0.00017646,1.1093e-207,6.9823e-104,0
5.3618e-19,4.81e-30,0.00022674,6.214e-09
2.4973e-38,6.625e-86,1.5405e-07,7.3913e-06
0.00019257,1.1096e-146,4.2564e-74,0
3.05e-20,7.9066e-19,4.5612e-05,1.3486e-24
4.8195e-23,8.6126e-05,2.1475e-07,2.438e-66
7.3319e-28,0.00014408,1.9806e-08,8.6399e-76
1.1441e-19,8.6066e-32,0.00026746,7.1632e-09
1.956e-06,4.9588e-82,4.5575e-47,7.7134e-269
1.4077e-26,0.00026446,6.55e-08,2.1196e-68
0.00019477,6.2471e-205,4.026e-100,0
1.0828e-28,1.4011e-75,3.8159e-05,1.6639e-05
2.0785e-31,1.1435e-76,1.7439e-05,8.377e-05
8.1784e-29,6.1661e-05,5.8559e-08,5.0351e-67
9.1957e-54,6.7132e-97,1.6301e-14,3.3395e-08
0.00013416,1.3025e-193,2.382e-100,0
1.1326e-16,4.2174e-16,0.00011692,6.5987e-20
9.9129e-18,3.2713e-05,1.7926e-07,7.4146e-64
1.6447e-33,6.223e-78,3.0779e-06,2.8023e-05
1.2162e-26,0.00018353,3.0571e-08,2.0379e-74
5.5457e-05,1.3992e-87,2.3859e-52,2.5746e-259
3.3017e-29,0.000115,1.7565e-08,2.5786e-70
1.3307e-18,3.92e-28,0.00014309,9.3135e-12
1.2986e-29,4.1554e-59,4.4872e-07,9.2723e-05
3.1147e-18,1.0834e-15,0.00013996,9.6383e-20
7.1442e-17,9.1577e-06,4.8642e-08,1.3179e-68
1.2162e-26,0.00018353,3.0571e-08,2.0379e-74
4.0303e-22,9.6552e-41,0.00014247,6.085e-08
1.8946e-27,3.1474e-62,4.4049e-05,0.00022041
1.5255e-28,8.5424e-62,1.0269e-05,0.00021067
6.7358e-23,5.0008e-48,0.00012572,3.7107e-05
3.9165e-29,0.00010371,1.2244e-08,3.4927e-77
3.6557e-24,0.00026629,3.4598e-07,5.5569e-61
7.2151e-31,6.1071e-64,6.9428e-07,0.00019321
6.579e-29,3.3991e-72,5.8018e-05,6.6459e-05
1.4077e-26,0.00026446,6.55e-08,2.1196e-68
0.00027114,5.588e-176,4.032e-90,0
1.6973e-27,3.3121e-05,1.6247e-07,3.8671e-61
4.1114e-20,6.961e-05,3.9168e-07,1.236e-62
1.534e-19,1.1166e-35,2.2176e-06,3.1273e-09
8.1917e-29,0.00016111,5.4323e-08,4.2912e-66
1.0025e-05,1.4933e-147,3.0159e-66,1.8692e-318
1.2366e-27,9.8214e-61,1.8482e-05,0.00023766
3.8413e-17,1.0972e-22,0.00011501,2.185e-12
3.0426e-45,7.4548e-79,6.7035e-14,2.0763e-06
8.6626e-33,1.5207e-90,1.2034e-05,2.2448e-07
2.1396e-42,2.158e-91,1.0895e-08,8.7986e-06
5.4477e-35,2.6151e-81,1.9758e-06,0.00011415
3.9048e-20,6.2412e-36,0.00022271,1.9543e-07
1.4077e-26,0.00026446,6.55e-08,2.1196e-68
0.0001592,2.6671e-132,4.8152e-70,0
7.3733e-22,3.9511e-20,2.8496e-05,1.475e-17
3.3743e-09,4.9746e-72,1.6524e-50,7.0284e-171
2.3338e-23,2.3951e-49,9.9477e-05,5.3125e-05
1.4903e-22,5.5383e-46,0.00017868,1.1409e-05
1.4274e-27,0.00020809,9.258e-08,8.7426e-65
6.044e-37,1.1091e-75,2.0032e-08,0.00010822
8.5131e-20,8.7195e-34,0.00026804,4.1151e-08
0.00022181,5.8797e-169,4.7537e-86,0
1.5255e-28,8.5424e-62,1.0269e-05,0.00021067
3.5401e-22,4.3985e-24,1.5916e-05,6.589e-14
1.4619e-29,7.8112e-69,2.6685e-05,0.00023676
1.4619e-29,7.8112e-69,2.6685e-05,0.00023676
4.9774e-33,5.7521e-90,1.6031e-05,2.0805e-06
3.8563e-20,4.0809e-05,1.8337e-06,8.543e-53
2.5655e-42,1.0908e-83,3.3171e-10,3.8855e-05
5.9372e-18,9.9934e-16,0.00013406,2.5604e-21
4.8796e-28,0.00015126,1.4902e-08,5.5269e-75
6.1289e-29,0.0001023,2.955e-08,6.0094e-72
7.3319e-28,0.00014408,1.9806e-08,8.6399e-76
0.00013599,1.1112e-137,1.4463e-77,0
0.00016327,2.7016e-163,3.6351e-89,0
1.4398e-18,1.4264e-22,0.00023938,8.2635e-15
2.0684e-22,0.00010424,5.8687e-07,9.2742e-58
1.1439e-53,1.4584e-119,3.8072e-10,1.2118e-09
7.9004e-05,4.3277e-242,1.5328e-114,0
1.8991e-26,1.6405e-56,1.5278e-05,0.00015651
1.6973e-27,3.3121e-05,1.6247e-07,3.8671e-61
8.7537e-21,1.8785e-36,0.00027256,7.8079e-09
1.3289e-39,7.0851e-88,6.8966e-08,4.3712e-06
3.9861e-20,1.2149e-33,0.0002266,5.3783e-10
1.5108e-17,2.3089e-17,4.9493e-05,1.6736e-24
5.9589e-30,5.2365e-71,2.7868e-05,4.9145e-05
4.2207e-20,8.4209e-28,0.00020985,7.1485e-13
2.204e-26,0.00024642,1.5056e-07,1.6984e-63
4.0299e-28,8.7831e-05,6.6213e-09,2.6786e-81
7.1796e-25,1.7097e-57,0.0001314,4.1313e-05
3.5557e-17,2.5688e-18,8.8308e-05,3.5841e-15
4.3625e-33,8.925e-81,6.3201e-06,1.1158e-05
9.038e-28,0.00022696,4.099e-08,9.9611e-70
1.0206e-05,3.8881e-96,5.1542e-60,1.8685e-304
9.1452e-26,2.777e-54,2.5884e-05,0.00011056
2.2304e-41,8.6034e-82,2.1038e-10,7.6085e-06
2.2419e-05,7.3834e-96,6.9248e-50,2.9855e-256
9.5843e-29,1.5941e-05,2.5891e-09,6.4754e-80
1.0986e-17,6.1758e-22,0.0002157,3.3192e-14
1.3935e-22,0.00012576,8.9015e-08,2.3623e-68
4.0261e-23,0.00024084,2.2365e-07,2.1936e-65
0.00024366,7.2933e-188,2.3818e-95,0
1.1979e-32,3.4419e-76,4.9844e-06,2.2766e-05
0.00013901,2.652e-153,1.2174e-74,0
0.00016327,2.7016e-163,3.6351e-89,0
2.1287e-50,1.4594e-94,3.1409e-13,3.4417e-06
1.6665e-27,0.00015141,1.5718e-07,2.8081e-59
1.7441e-37,2.79e-85,2.8012e-07,3.9971e-05
4.5374e-31,3.2196e-68,3.7318e-06,9.1129e-05
1.3694e-27,1.7384e-61,1.6308e-05,0.00015206
8.2465e-17,8.0002e-18,0.00011791,4.427e-16
6.9255e-27,6.9293e-55,4.0565e-06,0.00010897
0.00014535,4.3923e-215,7.5851e-102,0
3.8645e-39,8.6835e-74,1.9812e-10,3.0977e-05
1.4701e-24,9.0812e-53,0.00011226,4.1334e-05
1.5157e-26,0.00019245,1.2519e-07,1.0992e-62
7.6796e-37,2.8633e-105,5.0124e-06,3.5816e-08
1.2602e-38,1.2712e-98,2.216e-06,1.6887e-05
1.1375e-27,0.00014444,4.8646e-08,1.3571e-70
6.581e-05,5.5824e-214,9.092e-112,0
0.00022279,2.4183e-155,8.6324e-78,0
1.8605e-20,1.0944e-36,0.00024261,2.3653e-07
3.5191e-24,0.00024144,1.6385e-07,1.175e-66
4.1136e-19,1.9183e-26,0.00024744,2.8049e-11
2.6832e-34,1.3007e-73,2.6698e-07,2.9507e-05
6.9044e-05,3.0343e-198,8.7719e-91,0
9.7338e-47,2.2818e-91,2.6992e-11,3.1336e-07
0.0001592,2.6671e-132,4.8152e-70,0
7.8296e-05,2.6636e-198,2.8022e-93,0
1.4397e-20,1.252e-37,6.433e-05,9.5678e-07
1.2009e-27,7.4981e-62,3.7911e-05,0.00012186
4.3083e-17,6.8031e-06,2.6131e-06,1.7583e-48
2.4779e-17,1.7375e-05,1.7844e-07,7.9329e-62
5.4965e-28,0.00013156,2.992e-08,5.6862e-69
1.9729e-06,3.8912e-93,3.1898e-45,7.2316e-216
0.00013845,2.0168e-160,1.8493e-77,0
9.038e-28,0.00022696,4.099e-08,9.9611e-70
5.5058e-27,2.548e-60,5.4236e-05,9.1795e-05
4.9748e-05,8.2936e-245,4.1116e-114,0
0.00017059,3.0755e-156,1.411e-83,0
2.2054e-20,1.193e-36,0.00015595,3.4831e-07
0.0001807,8.6348e-191,4.5051e-99,0
2.8044e-16,4.2684e-06,9.2903e-07,1.5956e-52
2.2759e-19,9.5242e-28,0.00015315,1.0025e-14
0.00022919,5.5268e-156,2.2261e-82,0
6.9905e-21,4.7234e-32,0.00018957,4.2068e-12
5.3711e-68,1.7783e-124,7.6849e-18,8.5927e-09
2.82e-23,9.1663e-49,0.0001972,9.6311e-06
6.681e-24,1.431e-13,1.0861e-06,1.1543e-40
1.8991e-26,1.6405e-56,1.5278e-05,0.00015651
9.6644e-19,7.9123e-12,6.6301e-05,9.1257e-27
0.00026214,1.5392e-173,1.1557e-86,0
5.6566e-20,1.1122e-28,0.00023896,2.4282e-12
0.0001981,3.1947e-181,7.0724e-95,0
8.7286e-05,1.7732e-231,1.8952e-115,0
8.4506e-05,5.917e-113,2.0366e-59,7.6022e-300
3.5749e-30,1.1709e-68,1.2495e-05,3.2117e-05
1.5047e-27,8.8479e-05,9.811e-08,1.0381e-65
1.1375e-27,0.00014444,4.8646e-08,1.3571e-70
0.00023931,1.8102e-151,1.3357e-80,0
5.2902e-22,7.2728e-43,0.00013772,2.8997e-06
2.9966e-39,1.8877e-100,2.0828e-06,7.5064e-06
1.457e-18,9.3744e-29,0.00016396,2.4835e-10
1.3694e-27,1.7384e-61,1.6308e-05,0.00015206
5.1419e-29,0.00017857,2.4478e-08,4.4637e-71
4.3129e-29,9.4665e-72,4.5292e-05,0.00010071
1.1131e-17,1.6516e-24,0.00017347,9.8644e-12
2.0073e-18,6.8625e-06,1.4108e-06,4.5715e-52
1.7181e-05,7.1607e-78,1.6439e-44,4.9708e-232
1.5255e-28,8.5424e-62,1.0269e-05,0.00021067
6.9394e-25,8.257e-58,8.4337e-05,6.012e-05
